user_id,movie_id,rating,timestamp,item_rating_count,user_rating_count,engagement_proxy,high_proxy,misaligned
4345,3060,3,966526424,558,592,330336,0,0
2143,1201,4,974629593,822,112,92064,0,0
2857,2840,2,972509883,419,795,333105,0,0
4408,2022,3,965171504,254,543,137922,0,0
646,110,5,975715224,2443,254,620522,1,0
563,405,1,976046756,203,346,70238,0,0
269,2334,4,976659343,386,30,11580,0,0
4790,1514,2,970351758,7,378,2646,0,0
3815,2000,5,965952679,1627,120,195240,0,0
3280,2401,4,968348566,312,649,202488,0,0
1752,117,3,974703360,79,434,34286,0,0
2526,788,1,974067611,948,263,249324,0,0
1759,2890,3,974703577,1021,254,259334,0,0
2592,2664,4,973830139,628,442,277576,0,0
4150,180,3,965343450,451,403,181753,0,0
5795,2808,1,958145331,375,1277,478875,1,1
726,377,4,975519564,1650,73,120450,0,0
1586,1223,5,974735903,473,415,196295,0,0
1408,112,3,974762721,570,136,77520,0,0
4566,3070,3,964488591,611,154,94094,0,0
5812,2407,5,957945303,1006,893,898358,1,0
1842,3481,5,993357358,1373,465,638445,1,0
4219,1240,5,965315982,2098,111,232878,0,0
3582,60,5,966699254,357,97,34629,0,0
1245,1197,5,974829534,2318,36,83448,0,0
1835,2858,5,974879710,3428,770,2639560,1,0
425,1610,4,976283374,1652,189,312228,0,0
4014,818,4,965538014,189,225,42525,0,0
4959,2392,2,962633832,205,188,38540,0,0
1666,144,3,974713202,433,397,171901,0,0
5371,538,5,960481889,315,324,102060,0,0
1225,45,5,974837175,544,28,15232,0,0
1125,1015,5,974923863,234,580,135720,0,0
953,3328,5,1002049282,314,189,59346,0,0
1052,945,5,974956574,251,67,16817,0,0
2140,3152,4,974636905,354,206,72924,0,0
4476,2529,2,965059977,1162,203,235886,0,0
2302,442,3,974496030,640,199,127360,0,0
1685,3812,4,974717258,285,430,122550,0,0
1262,3450,4,974819758,809,158,127822,0,0
3953,1009,3,1030159312,291,234,68094,0,0
4875,1179,4,975229032,885,100,88500,0,0
5555,3448,5,959648840,1082,548,592936,1,0
5996,2527,4,956940125,636,591,375876,0,0
1181,405,1,974856287,203,1521,308763,0,0
929,2762,3,975192904,2459,355,872945,1,0
19,1376,3,978147210,1126,255,287130,0,0
4924,1225,5,962667313,1382,41,56662,0,0
1696,2410,3,974761961,401,314,125914,0,0
854,423,2,975348410,221,506,111826,0,0
709,2716,5,975540039,2181,82,178842,0,0
3808,2617,3,965964149,1007,1158,1166106,1,0
4136,3788,5,965348287,246,39,9594,0,0
2203,356,5,974606565,2194,539,1182566,1,0
1268,1262,5,974835461,696,202,140592,0,0
3864,924,5,965855381,1716,202,346632,0,0
1062,2908,5,975048347,850,194,164900,0,0
5039,3420,3,962512710,199,360,71640,0,0
4344,216,4,966526665,355,1271,451205,1,0
850,2386,3,975361592,59,554,32686,0,0
5254,858,3,961285833,2223,81,180063,0,0
2147,2393,4,974622578,807,96,77472,0,0
1680,1082,4,974713252,154,1850,284900,0,0
5113,3705,1,962313956,380,546,207480,0,0
5525,1894,4,959636387,471,20,9420,0,0
4147,3107,5,965344611,869,61,53009,0,0
3483,1573,3,967069697,1421,661,939281,1,0
4027,807,2,965514832,14,51,714,0,0
2641,2763,3,974536401,1089,318,346302,0,0
3718,3167,4,966264826,166,269,44654,0,0
1132,3438,5,974890509,534,163,87042,0,0
4167,36,3,965846167,928,465,431520,1,0
4726,3077,5,963361333,88,283,24904,0,0
204,2401,3,983856464,312,446,139152,0,0
3961,2526,2,967226245,131,230,30130,0,0
2899,1517,5,971919235,1205,425,512125,1,0
4079,2944,5,965442540,707,433,306131,0,0
4404,1466,5,965156821,719,372,267468,0,0
2800,3177,1,972859170,168,91,15288,0,0
5411,3082,3,960241810,862,24,20688,0,0
5524,586,4,959640771,675,166,112050,0,0
187,2268,3,977078277,1061,417,442437,1,0
1757,2688,3,974710250,691,385,266035,0,0
2124,1387,5,974647371,1697,628,1065716,1,0
5305,2762,4,963893562,2459,270,663930,1,0
338,2881,3,976345489,786,362,284532,0,0
3951,1275,4,965678392,741,196,145236,0,0
4234,2043,3,965310780,158,159,25122,0,0
2073,441,4,974666828,643,645,414735,0,0
850,162,5,975349897,491,554,272014,0,0
1091,612,2,974929709,79,33,2607,0,0
5614,1,4,959132882,2077,837,1738449,1,0
4659,2369,3,963875954,840,204,171360,0,0
4482,2797,4,965099564,1491,782,1165962,1,0
5523,594,4,959647576,763,376,286888,0,0
5523,1831,4,959645401,667,376,250792,0,0
1634,357,5,974715483,1233,106,130698,0,0
970,3825,4,975111855,201,549,110349,0,0
1776,2004,2,974712461,372,422,156984,0,0
4560,541,4,964650460,1800,294,529200,1,0
307,1945,5,976486349,519,182,94458,0,0
5255,1566,4,966571936,469,149,69881,0,0
5108,2417,2,962339310,74,371,27454,0,0
2280,3100,5,974692996,623,76,47348,0,0
669,608,5,975630785,2513,419,1052947,1,0
2282,597,3,978399548,1046,188,196648,0,0
42,2529,5,978039352,1162,231,268422,0,0
2374,1036,4,974504059,1666,159,264894,0,0
2753,1281,4,973199332,216,505,109080,0,0
696,2058,4,979400414,799,401,320399,0,0
1391,3178,4,974770175,509,209,106381,0,0
5956,593,5,957077024,2578,293,755354,1,0
482,697,4,976219851,85,825,70125,0,0
5913,2692,4,957357191,1072,77,82544,0,0
3242,3527,5,968342717,1297,210,272370,0,0
2277,1777,3,974562299,909,28,25452,0,0
705,3438,3,975547397,534,132,70488,0,0
3483,2046,4,967070017,536,661,354296,0,0
5421,2380,1,960153440,196,80,15680,0,0
5754,1197,3,958269284,2318,353,818254,1,0
1465,25,3,974756156,980,611,598780,1,0
4083,2780,3,965434593,82,766,62812,0,0
4517,3743,1,964856346,77,413,31801,0,0
409,529,3,976290635,720,297,213840,0,0
5651,1396,5,958853175,1091,39,42549,0,0
791,1591,4,981768033,475,328,155800,0,0
5074,2946,3,981036409,291,761,221451,0,0
5483,3707,3,959888019,237,221,52377,0,0
5522,1836,4,960091027,135,520,70200,0,0
3526,3758,1,967613706,120,962,115440,0,0
3828,750,5,965932255,1367,42,57414,0,0
5271,2708,4,961140773,47,427,20069,0,0
3841,1552,3,965995979,954,1216,1160064,1,0
3292,1178,5,968212223,230,939,215970,0,0
1203,465,4,998230665,105,741,77805,0,0
970,2713,3,975143437,421,549,231129,0,0
5365,441,5,960502451,643,300,192900,0,0
712,317,3,975956768,641,282,180762,0,0
3281,2064,4,968170334,798,190,151620,0,0
850,1265,4,975350796,2278,554,1262012,1,0
3032,2379,4,970349774,225,1019,229275,0,0
2771,1589,2,973819765,492,287,141204,0,0
2652,2918,4,973535268,1473,41,60393,0,0
1302,3286,1,974997924,122,60,7320,0,0
3681,2105,4,968951215,970,668,647960,1,0
5955,3479,5,957108454,542,378,204876,0,0
5971,953,5,957314697,729,163,118827,0,0
1404,913,4,974763784,1043,332,346276,0,0
5340,2762,4,960700277,2459,214,526226,1,0
3695,999,4,966303361,286,302,86372,0,0
1564,1527,4,974740192,1377,124,170748,0,0
4406,2013,3,965155618,622,322,200284,0,0
1591,2303,5,974750554,325,314,102050,0,0
1851,522,3,977346826,83,504,41832,0,0
6000,2354,2,956886488,141,506,71346,0,0
3193,1909,3,968645871,996,190,189240,0,0
1085,1198,4,974932558,2514,35,87990,0,0
5100,345,5,962715768,469,853,400057,0,0
1465,3737,4,974766925,50,611,30550,0,0
5074,903,3,962436610,905,761,688705,1,0
47,1208,4,977978590,1176,22,25872,0,0
5108,1663,2,962339093,740,371,274540,0,0
5099,595,3,962367200,1060,203,215180,0,0
4950,3510,4,983223488,821,474,389154,0,0
5367,480,3,960500099,2672,1169,3123568,1,0
3769,1265,4,966057150,2278,410,933980,1,0
1926,3550,4,974774454,160,585,93600,0,0
2857,329,4,972506924,990,795,787050,1,0
3081,1101,4,969800488,1010,384,387840,0,0
5909,968,5,957373230,715,29,20735,0,0
1029,1135,3,993324583,407,256,104192,0,0
1607,2070,3,974732771,264,276,72864,0,0
1611,3827,4,990590800,478,556,265768,0,0
3853,968,3,970208180,715,314,224510,0,0
2451,2153,2,974488943,288,159,45792,0,0
3687,1552,1,966317874,954,191,182214,0,0
630,1210,4,975782385,2883,118,340194,0,0
1303,1589,3,974835482,492,677,333084,0,0
631,318,5,975779628,2227,312,694824,1,0
5929,70,4,957248959,914,108,98712,0,0
2484,2863,3,974146364,518,547,283346,0,0
4412,780,5,965150704,1730,102,176460,0,0
4725,1302,3,963381780,768,1006,772608,1,0
2787,2906,2,972965918,250,138,34500,0,0
2106,414,1,975440795,90,900,81000,0,0
1058,3702,3,974950714,1066,357,380562,0,0
2731,1673,4,973242771,1128,280,315840,0,0
1027,318,4,975002784,2227,46,102442,0,0
1540,1220,4,974770506,1341,118,158238,0,0
247,3386,5,976728337,756,31,23436,0,0
5805,1179,5,958007690,885,151,133635,0,0
3756,2671,4,966105077,780,414,322920,0,0
3949,3366,4,965682008,265,74,19610,0,0
504,1902,5,976209446,30,108,3240,0,0
1420,2357,4,974767415,215,279,59985,0,0
5603,1643,4,959210408,265,183,48495,0,0
65,1797,5,1010208577,167,121,20207,0,0
424,3730,5,976293191,453,1226,555378,1,0
4343,276,3,965228273,228,215,49020,0,0
2416,1219,4,974528848,1263,47,59361,0,0
1426,1198,5,974763128,2514,382,960348,1,0
2876,3698,4,973281616,730,190,138700,0,0
1875,2628,5,975769178,2250,338,760500,1,0
669,2371,4,975632406,599,419,250981,0,0
1383,1339,2,975979529,672,822,552384,1,1
5727,3317,4,958489879,496,51,25296,0,0
601,2003,2,975885661,776,373,289448,0,0
357,1246,5,976318509,855,58,49590,0,0
5960,3451,5,957028817,350,190,66500,0,0
5618,2321,5,964155382,1158,98,113484,0,0
2167,2364,2,974612610,121,222,26862,0,0
513,2804,4,976219021,1352,156,210912,0,0
949,968,5,975140838,715,369,263835,0,0
4802,2736,4,978959545,225,640,144000,0,0
375,3217,3,979847294,91,51,4641,0,0
5784,2541,4,958582148,559,27,15093,0,0
4041,482,4,965711457,176,844,148544,0,0
3464,34,3,967246879,1751,371,649621,1,0
3224,1191,4,968541547,209,1115,233035,0,0
5340,1277,3,960703128,363,214,77682,0,0
1069,2445,1,974943952,74,609,45066,0,0
4277,1754,4,965388045,388,1743,676284,1,0
4227,1077,4,965313545,744,1222,909168,1,0
2693,750,5,973317403,1367,136,185912,0,0
1597,2409,2,989847326,445,230,102350,0,0
5219,1275,3,961542153,741,124,91884,0,0
3763,3791,3,966091715,435,140,60900,0,0
1948,1690,3,974695420,779,174,135546,0,0
4094,2295,3,965420038,74,270,19980,0,0
1413,898,3,998094354,582,185,107670,0,0
3681,3033,4,968951308,899,668,600532,1,0
1896,2130,4,975272386,304,207,62928,0,0
4040,3727,3,965505277,148,186,27528,0,0
5468,3328,5,967156174,314,385,120890,0,0
3189,1130,3,969790204,231,525,121275,0,0
2308,2976,4,974487477,557,63,35091,0,0
4224,3623,4,965313470,1313,337,442481,1,0
2899,3809,2,971919107,817,425,347225,0,0
1509,589,4,974831874,2649,297,786753,1,0
5716,2797,4,958509443,1491,212,316092,0,0
3771,3769,3,966049461,190,469,89110,0,0
3889,1982,5,966234023,506,133,67298,0,0
2335,2203,4,974423871,233,96,22368,0,0
5880,1120,3,958488073,456,748,341088,0,0
62,2531,3,977969170,312,498,155376,0,0
2072,2187,3,974659996,26,205,5330,0,0
2900,588,3,971910470,1351,298,402598,0,0
4399,594,2,965159566,763,34,25942,0,0
1926,3112,3,974769925,70,585,40950,0,0
2355,595,3,974400078,1060,141,149460,0,0
5412,2745,5,976439291,229,278,63662,0,0
2857,858,4,972506196,2223,795,1767285,1,0
3945,1952,5,965691854,663,531,352053,0,0
442,1228,3,1014944106,677,423,286371,0,0
1648,3104,5,974714437,765,149,113985,0,0
524,1300,5,976169379,330,1016,335280,0,0
3675,2956,1,966368673,141,849,119709,0,0
3174,457,4,969293239,1995,87,173565,0,0
654,1249,3,975700865,733,185,135605,0,0
897,2858,5,975220031,3428,203,695884,1,0
566,2858,5,976039086,3428,534,1830552,1,0
300,3524,4,976505788,534,249,132966,0,0
5956,2774,3,1017393395,68,293,19924,0,0
3054,3543,4,1012621460,839,526,441314,1,0
2478,3932,3,976060433,232,287,66584,0,0
1203,1187,3,974927224,147,741,108927,0,0
3475,1639,4,1007790649,966,622,600852,1,0
2947,1571,4,1037807847,45,136,6120,0,0
850,902,2,975351499,676,554,374504,0,0
4298,3578,5,965269601,1924,285,548340,1,0
3280,1784,5,968345248,1424,649,924176,1,0
3029,2002,3,972847016,802,761,610322,1,0
3224,1307,5,968521060,1568,1115,1748320,1,0
216,2788,4,976861504,451,794,358094,0,0
730,1210,5,975510004,2883,53,152799,0,0
2174,1844,4,974612615,29,178,5162,0,0
4867,107,4,1021717094,256,622,159232,0,0
2967,3629,3,971236186,275,527,144925,0,0
2427,2434,5,990799454,60,121,7260,0,0
1151,123,5,975036461,115,308,35420,0,0
1680,2135,3,974843801,238,1850,440300,1,0
4425,1690,3,965110601,779,934,727586,1,0
1605,2053,3,975382917,381,964,367284,0,0
3614,2826,5,966602543,750,157,117750,0,0
3182,1276,5,968774333,930,626,582180,1,0
3032,1429,2,970343018,297,1019,302643,0,0
4370,2431,3,965181633,474,60,28440,0,0
2038,1214,4,975249849,2024,440,890560,1,0
1695,2916,4,974707603,1996,196,391216,0,0
163,81,2,977322650,166,514,85324,0,0
4640,2763,3,964017338,1089,152,165528,0,0
5689,1408,4,958769354,975,488,475800,1,0
4446,480,3,965088579,2672,422,1127584,1,0
5664,2683,5,958768212,1434,287,411558,0,0
996,2741,3,975052284,61,296,18056,0,0
3589,1221,4,966653779,1692,688,1164096,1,0
3688,529,5,966404099,720,304,218880,0,0
1853,838,4,975019809,501,157,78657,0,0
3998,2650,3,965577124,33,324,10692,0,0
169,900,3,977198037,343,552,189336,0,0
3178,1077,2,969822626,744,212,157728,0,0
5840,1079,3,957829200,1326,235,311610,0,0
19,2087,4,978556036,594,255,151470,0,0
2462,1963,4,991538078,252,254,64008,0,0
5991,750,5,1000091724,1367,85,116195,0,0
2786,1240,4,972972588,2098,298,625204,1,0
3001,3534,3,970617930,505,309,156045,0,0
1602,86,1,974732944,236,120,28320,0,0
1141,1203,5,974875079,616,466,287056,0,0
26,413,2,978139790,245,400,98000,0,0
5356,2455,4,960595558,1071,41,43911,0,0
4388,2640,3,965217783,1222,459,560898,1,0
1681,3837,4,974709469,89,121,10769,0,0
3568,1230,3,966745594,1334,102,136068,0,0
5878,951,4,957547651,397,601,238597,0,0
3953,780,3,965676323,1730,234,404820,0,0
5528,1945,5,959633576,519,75,38925,0,0
1272,2571,4,974814456,2590,284,735560,1,0
4690,2572,5,963617292,700,74,51800,0,0
3219,2907,4,978359147,213,142,30246,0,0
960,1252,4,975122486,1185,128,151680,0,0
1835,1699,4,974879826,155,770,119350,0,0
1439,2028,4,974757407,2653,30,79590,0,0
623,1136,5,975794658,1599,172,275028,0,0
2109,288,2,974661446,700,749,524300,1,1
629,2081,4,975784062,1035,237,245295,0,0
451,1957,5,976415201,634,209,132506,0,0
4942,913,4,962642843,1043,276,287868,0,0
2955,1358,2,971205385,1177,191,224807,0,0
999,3029,3,975363674,190,412,78280,0,0
1099,2616,1,974926618,624,188,117312,0,0
5412,1690,2,960240900,779,278,216562,0,0
5335,448,3,960764310,228,158,36024,0,0
800,3548,5,975405982,274,266,72884,0,0
2006,3549,3,974677139,260,41,10660,0,0
3963,3114,3,977982557,1585,457,724345,1,0
2857,1616,4,972507250,395,795,314025,0,0
5077,864,3,962418530,12,424,5088,0,0
591,1080,4,975909110,926,242,224092,0,0
5636,2278,4,958966631,806,848,683488,1,0
801,1244,3,975401959,718,285,204630,0,0
4890,223,3,962736610,1412,171,241452,0,0
3380,593,5,967586872,2578,453,1167834,1,0
5916,3005,3,957461169,640,704,450560,1,0
4808,1918,4,962946651,669,939,628191,1,0
2351,2858,5,974403259,3428,143,490204,1,0
5998,3118,3,1001831487,66,158,10428,0,0
2824,165,5,972622184,825,248,204600,0,0
2225,3948,5,974598617,862,399,343938,0,0
3558,457,5,966802402,1995,300,598500,1,0
911,368,3,1024292202,802,525,421050,1,0
774,1805,3,975439263,626,224,140224,0,0
2804,912,5,972794354,1669,171,285399,0,0
343,2916,4,988596469,1996,297,592812,1,0
1912,2565,1,1008372990,372,947,352284,0,0
5394,3441,3,1020646112,475,849,403275,0,0
4928,605,2,962664323,226,329,74354,0,0
119,2701,4,977469016,902,105,94710,0,0
889,914,4,975254064,636,1518,965448,1,0
935,3506,4,976669778,167,388,64796,0,0
262,3697,2,976660583,643,106,68158,0,0
4238,2762,5,965351236,2459,819,2013921,1,0
983,256,4,975100719,218,78,17004,0,0
3018,2476,4,970679658,300,610,183000,0,0
1793,353,2,974761481,734,287,210658,0,0
2221,2021,4,974601279,789,162,127818,0,0
3266,3298,4,968212064,590,151,89090,0,0
2722,3408,3,973277547,1315,23,30245,0,0
4227,3476,3,965412572,667,1222,815074,1,0
3824,3135,3,991943174,195,1018,198510,0,0
245,2322,3,976733068,290,764,221560,0,0
3906,1036,4,965758736,1666,64,106624,0,0
3436,3190,4,1004146241,161,204,32844,0,0
3832,3354,2,983369129,793,108,85644,0,0
560,10,4,976048900,888,137,121656,0,0
3624,1206,5,966563666,1229,354,435066,1,0
1683,2100,5,974710572,1163,175,203525,0,0
646,912,5,975715182,1669,254,423926,1,0
3680,953,5,966360305,729,56,40824,0,0
1447,1754,2,981023646,388,990,384120,0,0
1969,2091,3,984711926,186,517,96162,0,0
4820,2572,4,962920287,700,36,25200,0,0
757,1892,4,975543047,401,465,186465,0,0
5797,2718,4,958062477,383,122,46726,0,0
4021,2815,3,965522555,271,765,207315,0,0
1699,2987,3,974710217,1799,348,626052,1,0
2996,1911,2,972767281,527,477,251379,0,0
4022,3654,4,965524759,502,416,208832,0,0
3489,1240,2,967052021,2098,105,220290,0,0
4270,3755,4,965301947,1013,24,24312,0,0
2584,41,4,973875877,242,20,4840,0,0
3834,1405,5,966371791,475,562,266950,0,0
4807,1678,4,962937488,474,92,43608,0,0
2626,2716,3,980224193,2181,22,47982,0,0
4508,1219,5,964980338,1263,1211,1529493,1,0
4291,1371,1,965278917,792,211,167112,0,0
884,3623,5,977375067,1313,99,129987,0,0
1835,3499,5,974878571,884,770,680680,1,0
881,201,1,975266241,33,914,30162,0,0
3998,2011,1,965580296,1158,324,375192,0,0
3411,1997,4,967418759,885,351,310635,0,0
6016,2762,4,956776460,2459,909,2235231,1,0
2029,2723,3,974685866,853,227,193631,0,0
1021,3629,5,995045475,275,131,36025,0,0
2017,1485,4,974673372,666,119,79254,0,0
3174,356,4,968789255,2194,87,190878,0,0
2489,2427,3,974142005,803,397,318791,0,0
1908,2448,2,974874679,189,208,39312,0,0
887,2390,4,975256997,330,96,31680,0,0
5053,1914,4,987896182,372,231,85932,0,0
5831,940,4,957899117,378,1220,461160,1,0
5448,3529,3,960054483,155,351,54405,0,0
5976,2739,4,956970265,450,126,56700,0,0
3714,356,1,966266387,2194,40,87760,0,0
6036,1465,3,956752866,126,888,111888,0,0
4475,1704,4,965061606,1548,45,69660,0,0
660,548,2,975696719,137,703,96311,0,0
3841,912,5,965997331,1669,1216,2029504,1,0
2287,3724,5,974520017,195,27,5265,0,0
2338,457,4,974429517,1995,187,373065,0,0
2962,3147,2,978981954,1222,625,763750,1,1
4567,50,4,964485874,1783,88,156904,0,0
5811,3475,4,958723854,134,308,41272,0,0
3158,1060,3,993072151,786,296,232656,0,0
1071,2905,5,975008425,69,143,9867,0,0
5974,2237,4,956946658,44,233,10252,0,0
688,3701,2,975588869,504,36,18144,0,0
2679,2013,3,973403283,622,342,212724,0,0
4298,3704,3,965447648,722,285,205770,0,0
2225,2374,3,974678532,244,399,97356,0,0
5349,2716,5,960665070,2181,241,525621,1,0
5493,3185,2,964387344,398,573,228054,0,0
1701,991,4,1009695867,170,552,93840,0,0
5219,1274,5,961542972,452,124,56048,0,0
509,3269,4,976296303,477,723,344871,0,0
6016,3044,3,994454931,583,909,529947,1,0
776,910,5,975604808,832,103,85696,0,0
4682,3831,5,981155948,186,784,145824,0,0
638,2457,4,975731877,259,114,29526,0,0
2862,1094,3,972503958,1229,86,105694,0,0
1926,1,5,974692579,2077,585,1215045,1,0
4406,76,4,965156433,178,322,57316,0,0
4199,593,3,965322647,2578,47,121166,0,0
2493,1252,5,974104954,1185,86,101910,0,0
3411,3471,5,967417974,1451,351,509301,1,0
5539,3005,4,959539501,640,480,307200,0,0
3129,1645,5,969367401,826,503,415478,0,0
5687,2987,4,958602673,1799,85,152915,0,0
2606,1292,5,973741339,591,50,29550,0,0
1613,1027,4,974734895,344,795,273480,0,0
4546,1200,3,964656438,1820,50,91000,0,0
588,3456,4,985648646,65,453,29445,0,0
1752,2617,4,975730863,1007,434,437038,1,0
1300,1337,5,974786696,64,166,10624,0,0
3471,71,1,982561432,96,824,79104,0,0
5811,1225,3,957939087,1382,308,425656,1,0
4950,597,3,962947020,1046,474,495804,1,0
550,1378,3,976158839,562,967,543454,1,0
3402,1955,4,967434120,452,330,149160,0,0
5511,2990,4,959715760,385,724,278740,0,0
3430,1954,3,967345432,1129,406,458374,1,0
1737,169,3,977022709,113,775,87575,0,0
3782,1956,4,966025191,507,65,32955,0,0
5148,50,5,962014900,1783,103,183649,0,0
284,2462,1,976576806,54,471,25434,0,0
419,2458,3,1044900054,130,108,14040,0,0
2465,3578,4,974314492,1924,235,452140,1,0
4746,2916,4,963245585,1996,96,191616,0,0
5364,1617,5,960583236,2288,354,809952,1,0
5364,511,2,960502829,152,354,53808,0,0
1663,3481,5,974710818,1373,46,63158,0,0
1776,2791,4,974709897,1731,422,730482,1,0
5972,1222,5,959717207,1254,437,547998,1,0
4736,153,3,963298675,777,318,247086,0,0
4186,2375,1,1017759011,418,640,267520,0,0
3965,356,5,965669324,2194,290,636260,1,0
4020,3705,3,965524702,380,84,31920,0,0
1303,2986,1,974835844,493,677,333761,0,0
1146,662,1,974939233,128,378,48384,0,0
654,800,5,975700671,630,185,116550,0,0
3768,3785,4,983143853,613,710,435230,1,0
1552,1171,5,974782040,415,255,105825,0,0
5854,762,4,958273748,298,410,122180,0,0
4635,2378,4,964036540,413,314,129682,0,0
2645,2699,3,973558415,1367,282,385494,0,0
774,3948,3,986655438,862,224,193088,0,0
4627,908,5,964109252,1315,103,135445,0,0
2015,1342,4,975037054,262,903,236586,0,0
4521,2706,4,964837409,1389,229,318081,0,0
3672,1674,5,966375593,1046,203,212338,0,0
1262,151,4,974820862,554,158,87532,0,0
1584,466,3,974735736,573,461,264153,0,0
6016,1542,3,956785169,238,909,216342,0,0
1934,3114,4,974691113,1585,59,93515,0,0
329,927,2,981750149,84,764,64176,0,0
305,1990,1,976497973,16,157,2512,0,0
3985,1203,4,965612905,616,331,203896,0,0
2731,3501,5,973244353,269,280,75320,0,0
2021,2826,2,974673015,750,149,111750,0,0
3562,1527,5,966790748,1377,683,940491,1,0
3850,3006,5,965880197,884,384,339456,0,0
183,1678,4,1024162762,474,101,47874,0,0
1132,1320,3,974889433,925,163,150775,0,0
3779,920,5,966032526,1156,56,64736,0,0
4167,2791,3,965336980,1731,465,804915,1,0
5495,2706,5,959810906,1389,31,43059,0,0
3640,3615,4,966481959,345,73,25185,0,0
4729,2180,4,963347715,58,235,13630,0,0
1264,2966,4,974823697,429,711,305019,0,0
4591,315,3,964327953,153,480,73440,0,0
2905,2245,2,1027810133,514,126,64764,0,0
1605,2533,3,975601563,463,964,446332,1,0
4887,2628,4,962740186,2250,420,945000,1,0
52,1876,4,977947651,895,79,70705,0,0
3976,1127,3,965650344,1715,299,512785,1,0
4193,2027,4,965328039,129,261,33669,0,0
1632,1282,3,974718485,943,768,724224,1,0
5954,2617,3,957650513,1007,1000,1007000,1,0
869,1954,4,975281750,1129,842,950618,1,0
4181,339,4,965331072,673,129,86817,0,0
3922,881,1,965712498,77,178,13706,0,0
2798,3359,5,972868343,520,77,40040,0,0
5735,923,5,958422098,1116,23,25668,0,0
4375,3087,5,965186839,516,325,167700,0,0
4305,3664,3,1041430259,54,686,37044,0,0
721,2121,4,976465349,245,666,163170,0,0
1853,1060,5,975019039,786,157,123402,0,0
2691,1274,4,976387788,452,241,108932,0,0
2119,160,2,974728000,565,178,100570,0,0
645,260,5,975715505,2991,44,131604,0,0
753,2907,4,978303449,213,218,46434,0,0
301,2546,2,976521124,169,357,60333,0,0
531,357,4,978645728,1233,867,1069011,1,0
1860,1610,5,975258494,1652,293,484036,1,0
2205,900,3,974604672,343,509,174587,0,0
4042,454,3,965501895,824,446,367504,0,0
2918,3408,4,971903411,1315,387,508905,1,0
4026,541,4,965517291,1800,300,540000,1,0
3635,1259,4,966516809,1785,163,290955,0,0
1054,181,2,975101739,93,127,11811,0,0
4409,2701,1,965152773,902,109,98318,0,0
4099,3755,3,965415780,1013,129,130677,0,0
921,2746,3,975204506,936,158,147888,0,0
4539,1295,3,964686709,266,119,31654,0,0
919,708,3,975203847,679,326,221354,0,0
1446,1060,3,974756806,786,97,76242,0,0
5468,1185,4,959898898,453,385,174405,0,0
3929,2378,3,965709733,413,612,252756,0,0
863,3578,2,975282111,1924,62,119288,0,0
3129,1265,4,969280713,2278,503,1145834,1,0
2436,3466,4,976154456,219,427,93513,0,0
4048,2694,2,965502435,791,729,576639,1,1
204,2012,4,978050334,1148,446,512008,1,0
4893,1097,4,962732647,2269,90,204210,0,0
1693,2745,4,974710193,229,310,70990,0,0
4386,2100,5,965230201,1163,873,1015299,1,0
1466,368,4,974756097,802,252,202104,0,0
130,858,4,977431921,2223,135,300105,0,0
2194,1036,4,974607559,1666,107,178262,0,0
4790,2959,4,962996556,1451,378,548478,1,0
5229,1676,4,961465662,1163,69,80247,0,0
5054,45,3,962586305,544,715,388960,0,0
5950,1247,4,957180457,1261,435,548535,1,0
59,930,4,1041962965,445,213,94785,0,0
3690,1671,3,968126750,22,401,8822,0,0
3054,3514,1,970590217,62,526,32612,0,0
3434,2161,4,967335116,699,174,121626,0,0
2016,1344,4,974678534,361,333,120213,0,0
3029,1353,4,970366064,188,761,143068,0,0
2939,1748,3,971411721,874,148,129352,0,0
4728,1172,3,973325377,615,698,429270,1,0
3462,805,4,999307427,344,559,192296,0,0
4335,2421,3,965339682,477,484,230868,0,0
2389,914,4,974300486,636,299,190164,0,0
1105,1221,5,976046480,1692,161,272412,0,0
2537,1956,2,974054636,507,554,280878,0,0
4809,858,5,962937246,2223,178,395694,0,0
3312,1192,4,967955302,105,665,69825,0,0
4881,2692,4,962756039,1072,22,23584,0,0
4448,3019,4,966285836,416,1014,421824,1,0
1586,2289,4,974735641,978,415,405870,0,0
3401,3476,1,980112874,667,837,558279,1,1
5643,2398,2,963719982,380,1047,397860,0,0
5230,1608,4,961546636,1076,130,139880,0,0
301,2249,2,976584637,239,357,85323,0,0
1015,680,3,975035433,64,1286,82304,0,0
5709,2307,2,961729932,38,124,4712,0,0
4417,3729,5,965136611,222,110,24420,0,0
17,2542,4,978160337,625,211,131875,0,0
1963,527,5,974686848,2304,83,191232,0,0
1224,1132,5,974838822,220,578,127160,0,0
5447,2757,5,959970857,135,131,17685,0,0
4956,95,3,962638955,638,253,161414,0,0
604,2643,2,975871382,332,287,95284,0,0
1635,3751,5,974715567,1329,793,1053897,1,0
5677,1945,5,960226550,519,246,127674,0,0
3503,899,5,988272932,751,490,367990,0,0
4261,1275,4,965306085,741,277,205257,0,0
1880,50,4,974702214,1783,955,1702765,1,0
5472,858,2,959889790,2223,317,704691,1,1
1426,2355,4,975441764,1703,382,650546,1,0
3859,1476,3,965927164,499,309,154191,0,0
524,1130,3,976164985,231,1016,234696,0,0
3780,32,5,966032447,1511,300,453300,1,0
5978,592,1,956961213,1431,399,570969,1,1
4115,2803,4,965365155,346,517,178882,0,0
